,country_id,country_value,indicator_name,year,value,region,incomeLevel,longitude,latitude
214,XL,Least developed countries: UN classification,GDP growth (annual %),2017,4.4987096336715,Aggregates,Aggregates,,
215,XL,Least developed countries: UN classification,GDP growth (annual %),2016,3.65690967534613,Aggregates,Aggregates,,
216,XO,Low & middle income,GDP growth (annual %),2023,4.8226754547823,Aggregates,Aggregates,,
217,XO,Low & middle income,GDP growth (annual %),2022,3.99985001578578,Aggregates,Aggregates,,
218,XO,Low & middle income,GDP growth (annual %),2021,7.38651702793516,Aggregates,Aggregates,,
219,XO,Low & middle income,GDP growth (annual %),2020,-1.12138803182505,Aggregates,Aggregates,,
220,XO,Low & middle income,GDP growth (annual %),2019,4.15795444216964,Aggregates,Aggregates,,
221,XO,Low & middle income,GDP growth (annual %),2018,4.99253371729228,Aggregates,Aggregates,,
222,XO,Low & middle income,GDP growth (annual %),2017,5.33414452329365,Aggregates,Aggregates,,
223,XO,Low & middle income,GDP growth (annual %),2016,4.73589340027773,Aggregates,Aggregates,,
224,XM,Low income,GDP growth (annual %),2023,-0.209388253554664,Aggregates,Aggregates,,
225,XM,Low income,GDP growth (annual %),2022,3.35759142339809,Aggregates,Aggregates,,
226,XM,Low income,GDP growth (annual %),2021,1.2793291388175,Aggregates,Aggregates,,
227,XM,Low income,GDP growth (annual %),2020,-1.15043022279075,Aggregates,Aggregates,,
228,XM,Low income,GDP growth (annual %),2019,3.01032914733617,Aggregates,Aggregates,,
229,XM,Low income,GDP growth (annual %),2018,2.84688971301978,Aggregates,Aggregates,,
230,XM,Low income,GDP growth (annual %),2017,1.88483357710479,Aggregates,Aggregates,,
231,XM,Low income,GDP growth (annual %),2016,0.5040766240799,Aggregates,Aggregates,,
232,XN,Lower middle income,GDP growth (annual %),2023,6.04200595481342,Aggregates,Aggregates,,
233,XN,Lower middle income,GDP growth (annual %),2022,6.24089400201117,Aggregates,Aggregates,,
234,XN,Lower middle income,GDP growth (annual %),2021,6.49061665770458,Aggregates,Aggregates,,
235,XN,Lower middle income,GDP growth (annual %),2020,-3.97738356122989,Aggregates,Aggregates,,
236,XN,Lower middle income,GDP growth (annual %),2019,4.06407680471648,Aggregates,Aggregates,,
237,XN,Lower middle income,GDP growth (annual %),2018,5.42349581142072,Aggregates,Aggregates,,
238,XN,Lower middle income,GDP growth (annual %),2017,5.44113248186868,Aggregates,Aggregates,,
239,XN,Lower middle income,GDP growth (annual %),2016,5.68510177129704,Aggregates,Aggregates,,
240,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",GDP growth (annual %),2023,2.25920706136691,Aggregates,Aggregates,,
241,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",GDP growth (annual %),2022,6.4465289217368,Aggregates,Aggregates,,
242,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",GDP growth (annual %),2021,5.03631361698847,Aggregates,Aggregates,,
243,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",GDP growth (annual %),2020,-3.58499748950123,Aggregates,Aggregates,,
244,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",GDP growth (annual %),2019,1.59137160696825,Aggregates,Aggregates,,
245,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",GDP growth (annual %),2018,2.3999522914998,Aggregates,Aggregates,,
246,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",GDP growth (annual %),2017,2.07651843299037,Aggregates,Aggregates,,
247,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",GDP growth (annual %),2016,4.49846676594123,Aggregates,Aggregates,,
248,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",GDP growth (annual %),2023,2.85265290265325,Aggregates,Aggregates,,
249,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",GDP growth (annual %),2022,4.32972249891917,Aggregates,Aggregates,,
250,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",GDP growth (annual %),2021,4.33216201656492,Aggregates,Aggregates,,
251,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",GDP growth (annual %),2020,-2.63476856206411,Aggregates,Aggregates,,
252,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",GDP growth (annual %),2019,1.39233381379324,Aggregates,Aggregates,,
253,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",GDP growth (annual %),2018,2.10017249362863,Aggregates,Aggregates,,
254,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",GDP growth (annual %),2017,3.40363074392963,Aggregates,Aggregates,,
255,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",GDP growth (annual %),2016,5.56693551530638,Aggregates,Aggregates,,
256,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",GDP growth (annual %),2023,2.90736899917957,Aggregates,Aggregates,,
257,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",GDP growth (annual %),2022,4.33155082949985,Aggregates,Aggregates,,
258,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",GDP growth (annual %),2021,4.3128229659946,Aggregates,Aggregates,,
259,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",GDP growth (annual %),2020,-2.56591730467834,Aggregates,Aggregates,,
260,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",GDP growth (annual %),2019,1.39256894290483,Aggregates,Aggregates,,
261,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",GDP growth (annual %),2018,2.10715733011398,Aggregates,Aggregates,,
262,T3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",GDP growth (annual %),2017,3.4198181339446,Aggregates,Aggregates,,
