,country_id,country_value,indicator_name,year,value,region,incomeLevel,longitude,latitude
83,Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,7.11145083106866,Aggregates,Aggregates,,
84,Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,6.64351889327326,Aggregates,Aggregates,,
85,Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,6.89692098364632,Aggregates,Aggregates,,
86,Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,7.49712655156225,Aggregates,Aggregates,,
87,Z7,Europe & Central Asia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,8.09007236956833,Aggregates,Aggregates,,
88,7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,7.32795666468699,Aggregates,Aggregates,,
89,7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,7.81152824791031,Aggregates,Aggregates,,
90,7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,9.00694262356147,Aggregates,Aggregates,,
91,7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,9.31305476539785,Aggregates,Aggregates,,
92,7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,9.16141263309841,Aggregates,Aggregates,,
93,7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,8.65685007116391,Aggregates,Aggregates,,
94,7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,8.98684331356228,Aggregates,Aggregates,,
95,7E,Europe & Central Asia (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,9.08715573478527,Aggregates,Aggregates,,
96,T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.15608827143809,Aggregates,Aggregates,,
97,T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.68131119463324,Aggregates,Aggregates,,
98,T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.82993701862492,Aggregates,Aggregates,,
99,T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,7.23984099845427,Aggregates,Aggregates,,
100,T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,6.7395614203963,Aggregates,Aggregates,,
101,T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,6.68381689056803,Aggregates,Aggregates,,
102,T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,7.1229269404505,Aggregates,Aggregates,,
103,T7,Europe & Central Asia (IDA & IBRD countries),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,7.47202324270353,Aggregates,Aggregates,,
104,EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,6.02967537304754,Aggregates,Aggregates,,
105,EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,6.14902028996126,Aggregates,Aggregates,,
106,EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,7.0141845372126,Aggregates,Aggregates,,
107,EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,7.05350210339032,Aggregates,Aggregates,,
108,EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,6.68857556375924,Aggregates,Aggregates,,
109,EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,7.25592359475734,Aggregates,Aggregates,,
110,EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,8.13407491332889,Aggregates,Aggregates,,
111,EU,European Union,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,9.10766131721785,Aggregates,Aggregates,,
112,F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.20087833966654,Aggregates,Aggregates,,
113,F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.60917621194441,Aggregates,Aggregates,,
114,F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.77761944075494,Aggregates,Aggregates,,
