,country_id,country_value,indicator_name,year,value,region,incomeLevel,longitude,latitude
208,XL,Least developed countries: UN classification,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,,
209,XL,Least developed countries: UN classification,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,,
210,XL,Least developed countries: UN classification,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,,
211,XL,Least developed countries: UN classification,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,,
212,XL,Least developed countries: UN classification,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,,
213,XL,Least developed countries: UN classification,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,,
214,XL,Least developed countries: UN classification,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,,
215,XL,Least developed countries: UN classification,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,,
216,XO,Low & middle income,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,,
217,XO,Low & middle income,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,,
218,XO,Low & middle income,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,,
219,XO,Low & middle income,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,,
220,XO,Low & middle income,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,,
221,XO,Low & middle income,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,,
222,XO,Low & middle income,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,,
223,XO,Low & middle income,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,,
224,XM,Low income,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,,
225,XM,Low income,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,,
226,XM,Low income,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,,
227,XM,Low income,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,,
228,XM,Low income,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,,
229,XM,Low income,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,,
230,XM,Low income,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,,
231,XM,Low income,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,,
232,XN,Lower middle income,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,,
233,XN,Lower middle income,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,,
234,XN,Lower middle income,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,,
235,XN,Lower middle income,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,,
236,XN,Lower middle income,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,,
237,XN,Lower middle income,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,,
238,XN,Lower middle income,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,,
239,XN,Lower middle income,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,,
240,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,,
241,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,,
242,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,,
243,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,,
244,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,,
245,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,,
